Categoria,SubCategoria,Modelo,Cor,Tamanho,Preço Custo Unit,Data Pedido,Pais,Estado,UF,Cidade,Região,Pedidos Qtd,Total Venda,ID_VENDA
Acessórios,Garrafas e Gaiolas,Road Bottle Cage,,,"3,36",01/08/2019,Brasil,Mato Grosso do Sul,MS,Aral Moreira,Centro-Oeste,1,"8,99",7779
Acessórios,Pneus e Tubos,ML Mountain Tire,,,"11,22",01/08/2019,Brasil,Minas Gerais,MG,Montalvânia,Sudeste,1,"29,99",7780
Acessórios,Pneus e Tubos,Mountain Tire Tube,,,"1,87",01/08/2019,Brasil,Minas Gerais,MG,Cedro do Abaeté,Sudeste,1,"4,99",7781
Roupas,Luvas,Half-Finger Gloves,Preto,Médio,"9,16",01/02/2020,Brasil,Paraíba,PB,Riachão do Bacamarte,Nordeste,1,"24,49",7782
Bicicletas,Bicicletas de montanha,Mountain-400-W,Prata,38,"419,78",01/08/2019,Brasil,Maranhão,MA,Cajapió,Nordeste,1,"769,49",7783
Bicicletas,Bicicletas de estrada,Road-550-W,Amarela,38,"713,08",01/08/2019,Brasil,São Paulo,SP,Cássia dos Coqueiros,Sudeste,1,"1120,49",7784
Roupas,Luvas,Half-Finger Gloves,Preto,Médio,"9,16",01/02/2020,Brasil,Alagoas,AL,Flexeiras,Nordeste,1,"24,49",7785
Bicicletas,Bikes em turnê,Touring-2000,Azul,54,"755,15",01/08/2019,Brasil,Rio Grande do Sul,RS,Colinas,Sul,1,"728,91",7786
Roupas,Camisolas,Long-Sleeve Logo Jersey,Multi,Extra Grande,"38,49",01/08/2019,Brasil,Maranhão,MA,Alto Alegre do Pindaré,Nordeste,1,"49,99",7787
Roupas,Luvas,Half-Finger Gloves,Preto,Médio,"9,16",01/02/2020,Brasil,Minas Gerais,MG,Pequeri,Sudeste,1,"24,49",7788
Roupas,Calção,Women's Mountain Shorts,Preto,Pequeno,"26,18",01/08/2019,Brasil,Goiás,GO,Nova Glória,Centro-Oeste,1,"69,99",7789
Roupas,Luvas,Half-Finger Gloves,Preto,Médio,"9,16",01/02/2020,Brasil,São Paulo,SP,Ubarana,Sudeste,1,"24,49",7790
Roupas,Coletes,Classic Vest,Azul,Médio,"23,75",01/08/2019,Brasil,Rio Grande do Sul,RS,Bom Jesus,Sul,1,"63,5",7791
Roupas,Luvas,Half-Finger Gloves,Preto,Pequeno,"9,16",01/02/2020,Brasil,Paraná,PR,Sengés,Sul,1,"24,49",7792
Roupas,Coletes,Classic Vest,Azul,Pequeno,"23,75",01/08/2019,Brasil,Bahia,BA,Caturama,Nordeste,1,"63,5",7793
Componentes,Correntes,Chain,Prata,,"8,99",01/08/2019,Brasil,Sergipe,SE,Pacatuba,Nordeste,1,"12,14",7794
Acessórios,Garrafas e Gaiolas,Water Bottle,,,"1,87",01/09/2019,Brasil,Maranhão,MA,Barão de Grajaú,Nordeste,3,"14,97",7795
Roupas,Luvas,Half-Finger Gloves,Preto,Pequeno,"9,16",01/02/2020,Brasil,Rio Grande do Sul,RS,Fagundes Varela,Sul,1,"24,49",7796
Roupas,Luvas,Half-Finger Gloves,Preto,Pequeno,"9,16",01/02/2020,Brasil,Minas Gerais,MG,Miraí,Sudeste,1,"24,49",7797
Roupas,Camisolas,Long-Sleeve Logo Jersey,Multi,Grande,"38,49",01/02/2020,Brasil,Piauí,PI,São João da Serra,Norte,1,"49,99",7798
Acessórios,Garrafas e Gaiolas,Road Bottle Cage,,,"3,36",01/09/2019,Brasil,Rio Grande do Sul,RS,Panambi,Sul,2,"17,98",7799
Acessórios,Capacetes,Sport-100,Preto,,"13,09",01/09/2019,Brasil,Ceará,CE,Graça,Nordeste,2,"69,98",7800
Roupas,Camisolas,Long-Sleeve Logo Jersey,Multi,Médio,"38,49",01/02/2020,Brasil,Minas Gerais,MG,Cascalho Rico,Sudeste,1,"49,99",7801
Acessórios,Capacetes,Sport-100,Azul,,"13,09",01/09/2019,Brasil,Bahia,BA,Wagner,Nordeste,1,"34,99",7802
Acessórios,Capacetes,Sport-100,Vermelho,,"13,09",01/09/2019,Brasil,Santa Catarina,SC,Formosa do Sul,Sul,1,"34,99",7803
Roupas,Camisolas,Long-Sleeve Logo Jersey,Multi,Pequeno,"38,49",01/02/2020,Brasil,Bahia,BA,Canarana,Nordeste,1,"49,99",7804
Acessórios,Pacotes de hidratação,Hydration Pack,Prata,70,"20,57",01/09/2019,Brasil,Paraná,PR,Pérola d'Oeste,Sul,1,"54,99",7805
Acessórios,Pneus e Tubos,HL Road Tire,,,"12,19",01/09/2019,Brasil,Paraná,PR,Rancho Alegre D'Oeste,Sul,1,"32,6",7806
Roupas,Camisolas,Long-Sleeve Logo Jersey,Multi,Extra Grande,"38,49",01/02/2020,Brasil,São Paulo,SP,Guapiara,Sudeste,1,"49,99",7807
Roupas,Camisolas,Long-Sleeve Logo Jersey,Multi,Extra Grande,"38,49",01/02/2020,Brasil,Rio Grande do Sul,RS,Seberi,Sul,1,"49,99",7808
Bicicletas,Bicicletas de montanha,Mountain-200,Preto,38,"1251,98",01/09/2019,Brasil,Pernambuco,PE,Exu,Nordeste,1,"2294,99",7809
Bicicletas,Bicicletas de montanha,Mountain-400-W,Prata,42,"419,78",01/09/2019,Brasil,Minas Gerais,MG,Ouro Preto,Sudeste,1,"769,49",7810
Roupas,Camisolas,Long-Sleeve Logo Jersey,Multi,Extra Grande,"38,49",01/02/2020,Brasil,Pará,PA,Palestina do Pará,Norte,1,"49,99",7811
Roupas,Camisolas,Short-Sleeve Classic Jersey,Amarela,Grande,"41,57",01/02/2020,Brasil,Piauí,PI,Caxingó,Norte,1,"53,99",7812
Roupas,Camisolas,Short-Sleeve Classic Jersey,Amarela,Grande,"41,57",01/02/2020,Brasil,Goiás,GO,Santa Fé de Goiás,Centro-Oeste,1,"53,99",7813
Roupas,Camisolas,Short-Sleeve Classic Jersey,Amarela,Grande,"41,57",01/02/2020,Brasil,São Paulo,SP,Lucélia,Sudeste,1,"53,99",7814
Bicicletas,Bicicletas de estrada,Road-250,Preto,48,"1554,95",01/09/2019,Brasil,Santa Catarina,SC,Caxambu do Sul,Sul,1,"2443,35",7815
Bicicletas,Bicicletas de estrada,Road-550-W,Amarela,40,"713,08",01/09/2019,Brasil,Mato Grosso do Sul,MS,Jateí,Centro-Oeste,1,"1120,49",7816
Bicicletas,Bicicletas de estrada,Road-750,Preto,58,"343,65",01/09/2019,Brasil,São Paulo,SP,Tapiraí,Sudeste,1,"539,99",7817
Roupas,Calção,Women's Mountain Shorts,Preto,Médio,"26,18",01/09/2019,Brasil,Goiás,GO,Itapuranga,Centro-Oeste,1,"69,99",7818
Roupas,Camisolas,Short-Sleeve Classic Jersey,Amarela,Grande,"41,57",01/02/2020,Brasil,Tocantins,TO,Piraquê,Norte,1,"53,99",7819
Roupas,Camisolas,Short-Sleeve Classic Jersey,Amarela,Médio,"41,57",01/02/2020,Brasil,São Paulo,SP,Gastão Vidigal,Sudeste,1,"53,99",7820
Roupas,Meias,Racing Socks,Branca,Grande,"3,36",01/09/2019,Brasil,Paraíba,PB,Tacima,Nordeste,1,"8,99",7821
Roupas,Camisolas,Short-Sleeve Classic Jersey,Amarela,Médio,"41,57",01/02/2020,Brasil,Minas Gerais,MG,São Félix de Minas,Sudeste,1,"53,99",7822
Roupas,Meias,Racing Socks,Branca,Médio,"3,36",01/09/2019,Brasil,Pernambuco,PE,Moreilândia,Nordeste,1,"8,99",7823
Roupas,Camisolas,Short-Sleeve Classic Jersey,Amarela,Médio,"41,57",01/02/2020,Brasil,Mato Grosso,MT,Várzea Grande,Centro-Oeste,1,"53,99",7824
Roupas,Camisolas,Short-Sleeve Classic Jersey,Amarela,Médio,"41,57",01/02/2020,Brasil,Mato Grosso do Sul,MS,Angélica,Centro-Oeste,1,"53,99",7825
Roupas,Camisolas,Short-Sleeve Classic Jersey,Amarela,Médio,"41,57",01/02/2020,Brasil,São Paulo,SP,Anhumas,Sudeste,1,"53,99",7826
Componentes,Quadros de turismo,LL Touring Frame,Azul,54,"199,85",01/09/2019,Brasil,Bahia,BA,Filadélfia,Nordeste,1,"200,05",7827
Componentes,Quadros de turismo,LL Touring Frame,Amarela,50,"199,85",01/09/2019,Brasil,Paraíba,PB,Serraria,Nordeste,1,"200,05",7828
Acessórios,Garrafas e Gaiolas,Water Bottle,,,"1,87",01/10/2019,Brasil,São Paulo,SP,Jaci,Sudeste,5,"18,96",7829
Roupas,Camisolas,Short-Sleeve Classic Jersey,Amarela,Pequeno,"41,57",01/02/2020,Brasil,Mato Grosso do Sul,MS,Sonora,Centro-Oeste,1,"53,99",7830
Acessórios,Pneus e Tubos,Patch kit,,,"0,86",01/10/2019,Brasil,Bahia,BA,Caldeirão Grande,Nordeste,3,"6,87",7831
Acessórios,Pneus e Tubos,Touring Tire Tube,,,"1,87",01/10/2019,Brasil,Goiás,GO,Serranópolis,Centro-Oeste,3,"14,97",7832
Roupas,Camisolas,Short-Sleeve Classic Jersey,Amarela,Pequeno,"41,57",01/02/2020,Brasil,Goiás,GO,São João da Paraúna,Centro-Oeste,1,"53,99",7833
Roupas,Camisolas,Short-Sleeve Classic Jersey,Amarela,Extra Grande,"41,57",01/02/2020,Brasil,Minas Gerais,MG,Reduto,Sudeste,1,"53,99",7834
Acessórios,Garrafas e Gaiolas,Road Bottle Cage,,,"3,36",01/10/2019,Brasil,Minas Gerais,MG,Felisburgo,Sudeste,2,"17,98",7835
Roupas,Camisolas,Short-Sleeve Classic Jersey,Amarela,Extra Grande,"41,57",01/02/2020,Brasil,Bahia,BA,Araci,Nordeste,1,"53,99",7836
Acessórios,Limpadores,Bike Wash,,,"2,97",01/10/2019,Brasil,Minas Gerais,MG,Central de Minas,Sudeste,2,"15,9",7837
Acessórios,Pára-lamas,Fender Set - Mountain,,,"8,22",01/10/2019,Brasil,Santa Catarina,SC,Irati,Sul,2,"43,96",7838
Acessórios,Capacetes,Sport-100,Preto,,"13,09",01/10/2019,Brasil,Bahia,BA,Jaborandi,Nordeste,2,"69,98",7839
Acessórios,Pacotes de hidratação,Hydration Pack,Prata,70,"20,57",01/10/2019,Brasil,Bahia,BA,Inhambupe,Nordeste,2,"109,98",7840
Bicicletas,Bikes em turnê,Touring-1000,Azul,46,"1481,94",01/10/2019,Brasil,Rio Grande do Sul,RS,Santo Augusto,Sul,2,"3814,51",7841
Bicicletas,Bikes em turnê,Touring-1000,Azul,60,"1481,94",01/10/2019,Brasil,Santa Catarina,SC,Timbé do Sul,Sul,2,"2860,88",7842
Roupas,Camisolas,Short-Sleeve Classic Jersey,Amarela,Extra Grande,"41,57",01/02/2020,Brasil,Rio Grande do Sul,RS,Vila Lângaro,Sul,1,"53,99",7843
Roupas,Camisolas,Short-Sleeve Classic Jersey,Amarela,Extra Grande,"41,57",01/02/2020,Brasil,Paraíba,PB,Santana dos Garrotes,Nordeste,1,"53,99",7844
Roupas,Camisolas,Short-Sleeve Classic Jersey,Amarela,Grande,"41,57",01/10/2019,Brasil,Minas Gerais,MG,Durandé,Sudeste,2,"86,38",7845
Roupas,Calção,Women's Mountain Shorts,Preto,Médio,"26,18",01/02/2020,Brasil,Goiás,GO,Itapuranga,Centro-Oeste,1,"69,99",7846
Roupas,Calção,Women's Mountain Shorts,Preto,Médio,"26,18",01/02/2020,Brasil,Santa Catarina,SC,Botuverá,Sul,1,"69,99",7847
Roupas,Camisolas,Short-Sleeve Classic Jersey,Amarela,Médio,"41,57",01/10/2019,Brasil,Rio Grande do Norte,RN,Marcelino Vieira,Nordeste,2,"107,98",7848
Acessórios,Capacetes,Sport-100,Vermelho,,"13,09",01/10/2019,Brasil,Rio Grande do Sul,RS,Ajuricaba,Sul,1,"34,99",7849
Roupas,Calção,Women's Mountain Shorts,Preto,Pequeno,"26,18",01/02/2020,Brasil,Paraíba,PB,Cacimba de Areia,Nordeste,1,"69,99",7850
Acessórios,Pneus e Tubos,HL Road Tire,,,"12,19",01/10/2019,Brasil,Goiás,GO,São Francisco de Goiás,Centro-Oeste,1,"32,6",7851
Roupas,Meias,Racing Socks,Branca,Grande,"3,36",01/02/2020,Brasil,Paraíba,PB,Damião,Nordeste,1,"8,99",7852
Roupas,Meias,Racing Socks,Branca,Grande,"3,36",01/02/2020,Brasil,Maranhão,MA,São José de Ribamar,Nordeste,1,"8,99",7853
Acessórios,Pneus e Tubos,LL Road Tire,,,"8,04",01/10/2019,Brasil,Minas Gerais,MG,Cipotânea,Sudeste,1,"21,49",7854
Acessórios,Pneus e Tubos,Road Tire Tube,,,"1,49",01/10/2019,Brasil,Rio Grande do Norte,RN,Almino Afonso,Nordeste,1,"3,99",7855
Acessórios,Pneus e Tubos,Touring Tire,,,"10,84",01/10/2019,Brasil,Alagoas,AL,Jacaré dos Homens,Nordeste,1,"28,99",7856
Bicicletas,Bicicletas de montanha,Mountain-200,Preto,46,"1251,98",01/10/2019,Brasil,Paraná,PR,Quedas do Iguaçu,Sul,1,"2294,99",7857
Roupas,Meias,Racing Socks,Branca,Médio,"3,36",01/02/2020,Brasil,Minas Gerais,MG,Carmo da Cachoeira,Sudeste,1,"8,99",7858
Bicicletas,Bicicletas de montanha,Mountain-400-W,Prata,46,"419,78",01/10/2019,Brasil,Ceará,CE,Catunda,Nordeste,1,"769,49",7859
Bicicletas,Bicicletas de estrada,Road-250,Preto,48,"1554,95",01/10/2019,Brasil,Minas Gerais,MG,Volta Grande,Sudeste,1,"2443,35",7860
Bicicletas,Bikes em turnê,Touring-1000,Amarela,46,"1481,94",01/10/2019,Brasil,Rio Grande do Norte,RN,São Pedro,Nordeste,1,"1430,44",7861
Roupas,Coletes,Classic Vest,Azul,Grande,"23,75",01/02/2020,Brasil,Mato Grosso do Sul,MS,Fátima do Sul,Centro-Oeste,1,"63,5",7862
Roupas,Coletes,Classic Vest,Azul,Grande,"23,75",01/02/2020,Brasil,Rio Grande do Sul,RS,Santo Augusto,Sul,1,"63,5",7863
Bicicletas,Bikes em turnê,Touring-1000,Amarela,50,"1481,94",01/10/2019,Brasil,Minas Gerais,MG,Turvolândia,Sudeste,1,"2384,07",7864
Bicicletas,Bikes em turnê,Touring-3000,Azul,50,"461,44",01/10/2019,Brasil,Minas Gerais,MG,Divisópolis,Sudeste,1,"445,41",7865
Bicicletas,Bikes em turnê,Touring-3000,Amarela,44,"461,44",01/10/2019,Brasil,Maranhão,MA,São Pedro dos Crentes,Nordeste,1,"445,41",7866
Bicicletas,Bikes em turnê,Touring-3000,Amarela,62,"461,44",01/10/2019,Brasil,Bahia,BA,Itororó,Nordeste,1,"445,41",7867
Roupas,Coletes,Classic Vest,Azul,Médio,"23,75",01/02/2020,Brasil,Santa Catarina,SC,Turvo,Sul,1,"63,5",7868
Roupas,Coletes,Classic Vest,Azul,Pequeno,"23,75",01/02/2020,Brasil,Piauí,PI,Francinópolis,Norte,1,"63,5",7869
Roupas,Cápsulas,Cycling Cap,Multi,,"6,92",01/10/2019,Brasil,Bahia,BA,Saubara,Nordeste,1,"8,99",7870
Roupas,Luvas,Half-Finger Gloves,Preto,Grande,"9,16",01/10/2019,Brasil,Minas Gerais,MG,Marmelópolis,Sudeste,1,"24,49",7871
Roupas,Luvas,Half-Finger Gloves,Preto,Pequeno,"9,16",01/10/2019,Brasil,Rio Grande do Sul,RS,Nova Palma,Sul,1,"24,49",7872
Roupas,Camisolas,Long-Sleeve Logo Jersey,Multi,Grande,"38,49",01/10/2019,Brasil,Goiás,GO,Chapadão do Céu,Centro-Oeste,1,"49,99",7873
Roupas,Camisolas,Long-Sleeve Logo Jersey,Multi,Médio,"38,49",01/10/2019,Brasil,Santa Catarina,SC,Criciúma,Sul,1,"49,99",7874
Roupas,Calção,Women's Mountain Shorts,Preto,Pequeno,"26,18",01/10/2019,Brasil,Paraná,PR,Nova Cantu,Sul,1,"69,99",7875
Roupas,Meias,Racing Socks,Branca,Grande,"3,36",01/10/2019,Brasil,Santa Catarina,SC,Ermo,Sul,1,"8,99",7876
Componentes,Câmbio,Front Derailleur,Prata,,"40,62",01/10/2019,Brasil,Minas Gerais,MG,Romaria,Sudeste,1,"54,89",7877
Acessórios,Pneus e Tubos,Patch kit,,,"0,86",01/11/2019,Brasil,São Paulo,SP,Terra Roxa,Sudeste,3,"6,87",7878
Acessórios,Garrafas e Gaiolas,Road Bottle Cage,,,"3,36",01/11/2019,Brasil,Rio de Janeiro,RJ,São João da Barra,Sudeste,2,"17,98",7879
Acessórios,Garrafas e Gaiolas,Water Bottle,,,"1,87",01/11/2019,Brasil,Pará,PA,Nova Esperança do Piriá,Norte,2,"9,98",7880
Bicicletas,Bicicletas de estrada,Road-250,Preto,52,"1554,95",01/11/2019,Brasil,Tocantins,TO,Ipueiras,Norte,2,"4886,7",7881
Bicicletas,Bikes em turnê,Touring-1000,Amarela,60,"1481,94",01/11/2019,Brasil,Acre,AC,Rodrigues Alves,Norte,2,"3814,51",7882
Acessórios,Pára-lamas,Fender Set - Mountain,,,"8,22",01/11/2019,Brasil,Sergipe,SE,Salgado,Nordeste,1,"21,98",7883
Acessórios,Capacetes,Sport-100,Preto,,"13,09",01/11/2019,Brasil,Minas Gerais,MG,Extrema,Sudeste,1,"34,99",7884
Acessórios,Capacetes,Sport-100,Azul,,"13,09",01/11/2019,Brasil,Minas Gerais,MG,São Geraldo,Sudeste,1,"34,99",7885
Acessórios,Capacetes,Sport-100,Vermelho,,"13,09",01/11/2019,Brasil,São Paulo,SP,Itaí,Sudeste,1,"34,99",7886
Acessórios,Pacotes de hidratação,Hydration Pack,Prata,70,"20,57",01/11/2019,Brasil,Minas Gerais,MG,Ervália,Sudeste,1,"54,99",7887
Acessórios,Pneus e Tubos,HL Road Tire,,,"12,19",01/11/2019,Brasil,Paraíba,PB,Capim,Nordeste,1,"32,6",7888
Acessórios,Pneus e Tubos,ML Road Tire,,,"9,35",01/11/2019,Brasil,Ceará,CE,Senador Pompeu,Nordeste,1,"24,99",7889
Acessórios,Pneus e Tubos,Mountain Tire Tube,,,"1,87",01/11/2019,Brasil,Rio Grande do Sul,RS,Cerro Branco,Sul,1,"4,99",7890
Acessórios,Pneus e Tubos,Road Tire Tube,,,"1,49",01/11/2019,Brasil,Paraná,PR,Centenário do Sul,Sul,1,"3,99",7891
Acessórios,Pneus e Tubos,Touring Tire,,,"10,84",01/11/2019,Brasil,Minas Gerais,MG,Frei Lagonegro,Sudeste,1,"28,99",7892
Acessórios,Pneus e Tubos,Touring Tire Tube,,,"1,87",01/11/2019,Brasil,Pará,PA,São Sebastião da Boa Vista,Norte,1,"4,99",7893
Bicicletas,Bicicletas de estrada,Road-250,Preto,48,"1554,95",01/11/2019,Brasil,Paraná,PR,Palmeira,Sul,1,"2443,35",7894
Bicicletas,Bicicletas de estrada,Road-550-W,Amarela,48,"713,08",01/11/2019,Brasil,Maranhão,MA,Matinha,Nordeste,1,"1120,49",7895
Bicicletas,Bicicletas de estrada,Road-750,Preto,52,"343,65",01/11/2019,Brasil,Mato Grosso do Sul,MS,Amambai,Centro-Oeste,1,"539,99",7896
Acessórios,Bicicletários,Hitch Rack - 4-Bike,,,"44,88",01/03/2020,Brasil,Bahia,BA,Lajedão,Nordeste,5,456,7897
Acessórios,Bicicletários,Hitch Rack - 4-Bike,,,"44,88",01/03/2020,Brasil,Amazonas,AM,Boa Vista do Ramos,Norte,5,360,7898
Bicicletas,Bikes em turnê,Touring-1000,Azul,60,"1481,94",01/11/2019,Brasil,Piauí,PI,São José do Peixe,Norte,1,"1430,44",7899
Acessórios,Garrafas e Gaiolas,Water Bottle,,,"1,87",01/03/2020,Brasil,Minas Gerais,MG,Prados,Sudeste,5,"18,96",7900
Acessórios,Limpadores,Bike Wash,,,"2,97",01/03/2020,Brasil,São Paulo,SP,São José do Rio Pardo,Sudeste,5,"23,85",7901
Roupas,Luvas,Half-Finger Gloves,Preto,Pequeno,"9,16",01/11/2019,Brasil,Rio Grande do Sul,RS,São Pedro da Serra,Sul,1,"24,49",7902
Roupas,Camisolas,Short-Sleeve Classic Jersey,Amarela,Extra Grande,"41,57",01/11/2019,Brasil,São Paulo,SP,Sorocaba,Sudeste,1,"53,99",7903
Componentes,Quadros de turismo,HL Touring Frame,Azul,54,"601,74",01/12/2019,Brasil,Goiás,GO,Cidade Ocidental,Centro-Oeste,2,"1204,69",7904
Acessórios,Garrafas e Gaiolas,Road Bottle Cage,,,"3,36",01/12/2019,Brasil,Rio Grande do Sul,RS,Vale Verde,Sul,1,"8,99",7905
Bicicletas,Bicicletas de estrada,Road-750,Preto,48,"343,65",01/12/2019,Brasil,Paraíba,PB,Alhandra,Nordeste,1,"539,99",7906
Roupas,Cápsulas,Cycling Cap,Multi,,"6,92",01/03/2020,Brasil,Espírito Santo,ES,Presidente Kennedy,Sudeste,5,"30,57",7907
Roupas,Camisolas,Short-Sleeve Classic Jersey,Amarela,Grande,"41,57",01/03/2020,Brasil,Amapá,AP,Pedra Branca do Amapari,Norte,5,"161,97",7908
Bicicletas,Bikes em turnê,Touring-1000,Amarela,50,"1481,94",01/12/2019,Brasil,São Paulo,SP,Ituverava,Sudeste,1,"2384,07",7909
Roupas,Coletes,Classic Vest,Azul,Pequeno,"23,75",01/03/2020,Brasil,Rio Grande do Sul,RS,Relvado,Sul,5,"190,5",7910
Bicicletas,Bikes em turnê,Touring-3000,Azul,54,"461,44",01/12/2019,Brasil,Rio Grande do Sul,RS,Senador Salgado Filho,Sul,1,"742,35",7911
Acessórios,Garrafas e Gaiolas,Water Bottle,,,"1,87",01/03/2020,Brasil,Bahia,BA,Dom Basílio,Nordeste,4,"19,96",7912
Acessórios,Garrafas e Gaiolas,Water Bottle,,,"1,87",01/03/2020,Brasil,Rio Grande do Sul,RS,Chuí,Sul,4,"13,97",7913
Roupas,Cápsulas,Cycling Cap,Multi,,"6,92",01/12/2019,Brasil,Rio Grande do Sul,RS,Bom Progresso,Sul,1,"8,99",7914
Acessórios,Capacetes,Sport-100,Preto,,"13,09",01/03/2020,Brasil,Ceará,CE,Mauriti,Nordeste,4,"97,97",7915
Acessórios,Capacetes,Sport-100,Azul,,"13,09",01/03/2020,Brasil,Pernambuco,PE,Lagoa do Ouro,Nordeste,4,"139,96",7916
Roupas,Camisolas,Short-Sleeve Classic Jersey,Amarela,Médio,"41,57",01/12/2019,Brasil,Alagoas,AL,Traipu,Nordeste,1,"53,99",7917
Componentes,Quadros de turismo,HL Touring Frame,Amarela,54,"601,74",01/12/2019,Brasil,Mato Grosso,MT,Reserva do Cabaçal,Centro-Oeste,1,"602,35",7918
Roupas,Coletes,Classic Vest,Azul,Pequeno,"23,75",01/01/2020,Brasil,Rio Grande do Sul,RS,Machadinho,Sul,5,"190,5",7919
Bicicletas,Bikes em turnê,Touring-1000,Azul,46,"1481,94",01/01/2020,Brasil,Paraná,PR,Santa Cecília do Pavão,Sul,4,"5721,77",7920
Acessórios,Pneus e Tubos,Patch kit,,,"0,86",01/03/2020,Brasil,Minas Gerais,MG,Piedade do Rio Grande,Sudeste,4,"9,16",7921
Acessórios,Pneus e Tubos,Patch kit,,,"0,86",01/03/2020,Brasil,Tocantins,TO,Aurora do Tocantins,Norte,4,"9,16",7922
Acessórios,Pneus e Tubos,Patch kit,,,"0,86",01/03/2020,Brasil,Piauí,PI,Bom Princípio do Piauí,Norte,4,"9,16",7923
Acessórios,Capacetes,Sport-100,Preto,,"13,09",01/01/2020,Brasil,Ceará,CE,Catarina,Nordeste,2,"69,98",7924
Acessórios,Capacetes,Sport-100,Azul,,"13,09",01/01/2020,Brasil,Pará,PA,Parauapebas,Norte,2,"69,98",7925
Acessórios,Pneus e Tubos,HL Mountain Tire,,,"13,09",01/01/2020,Brasil,Goiás,GO,Santa Cruz de Goiás,Centro-Oeste,2,70,7926
Bicicletas,Bikes em turnê,Touring-1000,Azul,60,"1481,94",01/03/2020,Brasil,Santa Catarina,SC,Santa Rosa do Sul,Sul,4,"5721,77",7927
Bicicletas,Bikes em turnê,Touring-1000,Amarela,46,"1481,94",01/03/2020,Brasil,Paraná,PR,São Jorge do Patrocínio,Sul,4,"5721,77",7928
Bicicletas,Bikes em turnê,Touring-1000,Amarela,60,"1481,94",01/03/2020,Brasil,Goiás,GO,Davinópolis,Centro-Oeste,4,"5721,77",7929
Acessórios,Pneus e Tubos,ML Mountain Tire,,,"11,22",01/01/2020,Brasil,Paraná,PR,Tapira,Sul,2,"59,98",7930
Acessórios,Pneus e Tubos,Mountain Tire Tube,,,"1,87",01/01/2020,Brasil,Rondônia,RO,Alvorada D'Oeste,Norte,2,"9,98",7931
Roupas,Camisolas,Long-Sleeve Logo Jersey,Multi,Grande,"38,49",01/03/2020,Brasil,Ceará,CE,Pindoretama,Nordeste,4,"119,98",7932
Bicicletas,Bikes em turnê,Touring-2000,Azul,54,"755,15",01/01/2020,Brasil,Santa Catarina,SC,Barra Bonita,Sul,2,"1457,82",7933
Roupas,Coletes,Classic Vest,Azul,Médio,"23,75",01/03/2020,Brasil,Santa Catarina,SC,Jaguaruna,Sul,4,"152,4",7934
Bicicletas,Bikes em turnê,Touring-2000,Azul,60,"755,15",01/01/2020,Brasil,Tocantins,TO,Aguiarnópolis,Norte,2,"1457,82",7935
Bicicletas,Bikes em turnê,Touring-3000,Amarela,44,"461,44",01/01/2020,Brasil,Minas Gerais,MG,Fama,Sudeste,2,"890,82",7936
Bicicletas,Bikes em turnê,Touring-3000,Amarela,62,"461,44",01/01/2020,Brasil,Minas Gerais,MG,Capelinha,Sudeste,2,"890,82",7937
Acessórios,Garrafas e Gaiolas,Mountain Bottle Cage,,,"3,74",01/03/2020,Brasil,Rio Grande do Sul,RS,Três de Maio,Sul,3,"29,97",7938
Acessórios,Garrafas e Gaiolas,Road Bottle Cage,,,"3,36",01/03/2020,Brasil,Ceará,CE,Jijoca de Jericoacoara,Nordeste,3,"26,97",7939
Acessórios,Garrafas e Gaiolas,Water Bottle,,,"1,87",01/01/2020,Brasil,São Paulo,SP,Piquerobi,Sudeste,1,"4,99",7940
Acessórios,Garrafas e Gaiolas,Road Bottle Cage,,,"3,36",01/03/2020,Brasil,Piauí,PI,Padre Marcos,Norte,3,"26,97",7941
Acessórios,Pára-lamas,Fender Set - Mountain,,,"8,22",01/01/2020,Brasil,Ceará,CE,Acaraú,Nordeste,1,"21,98",7942
Acessórios,Garrafas e Gaiolas,Water Bottle,,,"1,87",01/03/2020,Brasil,Piauí,PI,Dom Expedito Lopes,Norte,3,"14,97",7943
Acessórios,Capacetes,Sport-100,Vermelho,,"13,09",01/01/2020,Brasil,Minas Gerais,MG,Delta,Sudeste,1,"34,99",7944
Acessórios,Pneus e Tubos,ML Road Tire,,,"9,35",01/01/2020,Brasil,Pará,PA,Concórdia do Pará,Norte,1,"24,99",7945
Acessórios,Pneus e Tubos,Patch kit,,,"0,86",01/01/2020,Brasil,Ceará,CE,Santana do Acaraú,Nordeste,1,"2,29",7946
Acessórios,Capacetes,Sport-100,Azul,,"13,09",01/03/2020,Brasil,Mato Grosso,MT,Nova Mutum,Centro-Oeste,3,"104,97",7947
Acessórios,Pneus e Tubos,Road Tire Tube,,,"1,49",01/01/2020,Brasil,Pernambuco,PE,Abreu e Lima,Nordeste,1,"3,99",7948
Acessórios,Capacetes,Sport-100,Azul,,"13,09",01/03/2020,Brasil,Santa Catarina,SC,Curitibanos,Sul,3,"76,98",7949
Bicicletas,Bicicletas de montanha,Mountain-200,Preto,38,"1251,98",01/01/2020,Brasil,Rio Grande do Sul,RS,Tuparendi,Sul,1,"2294,99",7950
Bicicletas,Bicicletas de estrada,Road-350-W,Amarela,42,"1082,51",01/01/2020,Brasil,Minas Gerais,MG,Pratápolis,Sudeste,1,"1700,99",7951
